n_nodes,n_edges,avg_degree,avg_clustering,n_sources,n_infected_nodes,n_iterations,percentage_infected,beta,threshold_infected,graph_type,neighbours,prob_reconnect
5842,128524,22.0,0.6745363615652902,268,5825,5,0.04590717337134653,0.10088574169495336,0.7758874575883756,watts_strogatz,44,0.027456835196941087
6796,224268,33.0,0.2822431915811763,238,6796,3,0.035058642021635986,0.4559708949100155,0.5427878801214012,watts_strogatz,67,0.27755391823052383
3187,25432,7.979918418575463,0.022599706215010666,146,3178,4,0.04604965174108663,0.39925894663009165,0.35696740754403916,barabasi_albert,8,0.33269076652986923
789,788,0.9987325728770595,0.0,38,661,15,0.04853383672944684,0.2750797837595455,0.7807716277758501,barabasi_albert,1,0.2376515744163592
3595,35950,10.0,0.5077716204372644,145,3577,4,0.04049015049778666,0.397386923021725,0.5960198414075524,watts_strogatz,21,0.10849107053288631
1117,1116,0.999104744852283,0.0,21,908,31,0.019075004125537812,0.14687903504907748,0.7712319222672388,barabasi_albert,1,0.14043069783949336
2074,16528,7.96914175506268,0.032507593231017276,50,2055,4,0.024114574390498765,0.3781348403441808,0.39361434239401066,barabasi_albert,8,0.16518992618286643
4946,84082,17.0,0.31158736854684715,131,4946,4,0.026650078218206343,0.47001659453842093,0.45607040370138807,watts_strogatz,34,0.2478556311413938
8638,60466,7.0,0.14950265157223688,426,8614,4,0.04939949380523203,0.40576808993813507,0.5723889571952843,watts_strogatz,15,0.39952296699614
953,1906,2.0,0.09298122886790264,41,659,7,0.043923331607462215,0.2887574682488595,0.42273296302431396,watts_strogatz,4,0.4493030147388573
6295,181714,28.86640190627482,0.03288671414162381,236,6295,3,0.03759958547179881,0.43289329545059,0.3162088878543393,barabasi_albert,29,0.4718681713193782
7730,84909,10.984346701164295,0.014714507827307207,284,7708,4,0.03675285744132711,0.3014235392657827,0.4059529708299807,barabasi_albert,11,0.37734641393242785
8576,68608,8.0,0.08832643263292236,134,8269,4,0.01563741298326195,0.3721811339157836,0.35857749536523764,watts_strogatz,17,0.49791069093420764
5440,130560,24.0,0.157568881705131,57,5425,5,0.010655595093206674,0.10517787308756667,0.502420616965894,watts_strogatz,48,0.40779543672518453
2780,19411,6.982374100719425,0.02411413892727455,132,2722,4,0.04773872507982197,0.3209232971168942,0.5190119786172247,barabasi_albert,7,0.2664569077263451
6983,188541,27.0,0.28790596553975073,241,6983,4,0.03453184376427324,0.4244527593703988,0.5775721748204021,watts_strogatz,55,0.2724977460680252
424,424,1.0,0.0,11,214,20,0.025976463756189457,0.49387417119489496,0.4489968200332594,watts_strogatz,2,0.23676306904202632
4011,63920,15.93617551732735,0.030195361850973212,73,3737,7,0.0182324233514137,0.04901937342382942,0.6412329617129227,barabasi_albert,16,0.23044779376438052
3053,30430,9.967245332459875,0.02969491310505031,147,2964,6,0.048334911912452934,0.10246669097508854,0.7673644651224385,barabasi_albert,10,0.23073456765538342
1756,7008,3.990888382687927,0.02359417482004252,20,1287,13,0.011861218808394289,0.05984971221912229,0.6095499605707566,barabasi_albert,4,0.3806684719438144
3750,63461,16.922933333333333,0.03366607490624222,136,2863,12,0.036352331702837686,0.012281970019910597,0.6785309365594756,barabasi_albert,17,0.04483725556724644
7112,56896,8.0,0.4391466585818043,208,4135,19,0.02934604183429343,0.01717908573147546,0.494515525698831,watts_strogatz,16,0.14609335893488667
644,1284,1.9937888198757765,0.035849597727184074,29,516,9,0.045103712229198255,0.18379797953661237,0.6606305539873527,barabasi_albert,2,0.33349954089020867
2345,16366,6.979104477611941,0.026436895772452056,89,1910,14,0.03800314939633555,0.029047237607071702,0.7084368646637322,barabasi_albert,7,0.32555649841332907
477,477,1.0,0.0,21,282,52,0.04438942402120262,0.18357603535468106,0.5858270240657145,watts_strogatz,3,0.016086994730411863
3672,36720,10.0,0.6540116953949604,154,2845,3,0.04211009895857374,0.39451676007256714,0.2992967406266035,watts_strogatz,21,0.028358724756522957
7043,126774,18.0,0.667036619275531,120,2863,8,0.01710565651346365,0.02164469516727851,0.2836249390736735,watts_strogatz,36,0.029319962775024022
2977,41482,13.934161907961034,0.035743672771302255,147,2977,4,0.049473049966858154,0.311878904017779,0.42301230393270034,barabasi_albert,14,0.2849232592052849
3831,64838,16.92456277734273,0.03258106000235058,126,3821,3,0.03301813094226175,0.4812827939539,0.308904277816417,barabasi_albert,17,0.31144596256956353
7387,117936,15.965344524164072,0.01903431497178486,322,6074,5,0.04369772900036425,0.05248770266508818,0.5417371189082236,barabasi_albert,16,0.24402067637667896
7242,137237,18.950151891742614,0.022311529749875436,190,7229,4,0.02636369691202766,0.2025329732347315,0.301669570069827,barabasi_albert,19,0.4017846315767315
5670,17010,3.0,0.5006819517930462,81,5273,10,0.014431269158339389,0.39637836541617,0.7345001119438863,watts_strogatz,6,0.0598942389344409
6104,48832,8.0,0.16121492350067404,102,5945,5,0.016786269938268393,0.23530749393396624,0.7073231497792734,watts_strogatz,17,0.38689074565258
2846,17040,5.987350667603654,0.020348502911890106,85,2679,5,0.03004236662751715,0.21233004806948994,0.5205888206315915,barabasi_albert,6,0.31945330998866345
6655,198750,29.864763335837715,0.03236616787432229,68,6655,4,0.01022348265067981,0.36927793741513965,0.5596770217082411,barabasi_albert,30,0.3151872218745485
1552,6192,3.9896907216494846,0.025688280334770053,49,1514,5,0.031740414309663484,0.3929855485887378,0.6785235611570396,barabasi_albert,4,0.45706463678608533
4066,76893,18.911214953271028,0.03379337638881467,121,3998,6,0.02989448271140331,0.06770033869733513,0.7828927668253249,barabasi_albert,19,0.08026217391809576
6171,73908,11.976665046183763,0.017968373653101166,117,6171,4,0.01898784802463032,0.483642569066623,0.347298364080873,barabasi_albert,12,0.1874480754319932
6229,155725,25.0,0.2979540610305605,212,6229,3,0.034102275220581485,0.49041676132557743,0.34907965383626693,watts_strogatz,51,0.26381271774412246
7914,229506,29.0,0.19126854778070781,385,7910,3,0.048752799607273016,0.2624622652800786,0.365308006714934,watts_strogatz,59,0.3655585430590046
7991,47946,6.0,0.4973753402066063,341,4898,4,0.04278048985624664,0.2140423409243919,0.3428328353243252,watts_strogatz,13,0.10084774147334269
4516,18064,4.0,0.30983396094113225,84,4117,6,0.01877238763225725,0.34499282314875346,0.550430294490715,watts_strogatz,8,0.22057841966543407
5135,122664,23.887828627069133,0.03410086736051338,215,5135,3,0.042007617267616086,0.44809568942488626,0.3851764138830037,barabasi_albert,24,0.1855985334980284
6181,172284,27.873159682899207,0.033158781497995345,290,5974,5,0.04691901984668317,0.046767324720524694,0.7808140666166457,barabasi_albert,28,0.3912384418645307
7085,184210,26.0,0.41571066396721684,141,6998,4,0.01990929115210551,0.14134854441840666,0.3939882793961744,watts_strogatz,53,0.17301419691943265
3398,33980,10.0,0.6369247959743746,102,2714,15,0.03008386645644979,0.028343704877637897,0.6833552905742155,watts_strogatz,20,0.035763063862201516
8385,92114,10.9855694692904,0.013539311102762094,195,8385,4,0.023326610392551808,0.49330096839440923,0.5215567568506749,barabasi_albert,11,0.4510601927597361
3650,58144,15.92986301369863,0.03259124699470417,120,2681,10,0.03300366239972475,0.016842916197816766,0.6268091361429335,barabasi_albert,16,0.1598998521433459
8511,220610,25.920573375631534,0.024113251618670985,244,8511,4,0.028705901737849676,0.4089353269247931,0.7933691543813324,barabasi_albert,26,0.026261144354927102
8614,267034,31.0,0.474812976053493,211,8582,4,0.024497051521748508,0.12628799336602362,0.2931830220700348,watts_strogatz,62,0.13761321835310775
830,830,1.0,0.0028112449799196785,28,582,56,0.03417615847646124,0.22028225376425223,0.6934211879607814,watts_strogatz,2,0.14197664045719327
3256,13024,4.0,0.33821589446589484,140,1484,9,0.04325863376572518,0.0700390519970428,0.3727041972225462,watts_strogatz,8,0.20172741405747108
1855,14840,8.0,0.2751425567907838,91,658,11,0.04910461379568111,0.018334610323729933,0.2859215052945655,watts_strogatz,17,0.26764454153950396
6837,150414,22.0,0.7184541772160208,115,6278,4,0.016881581104429742,0.35095591782023833,0.4524810529055663,watts_strogatz,45,0.006707003456206284
9910,148425,14.977295660948537,0.014675460798747339,218,9910,4,0.02208939891177457,0.4020307195746724,0.784635227770945,barabasi_albert,15,0.08062274892576282
8146,146628,18.0,0.12773981242055096,169,7685,3,0.020802987617174994,0.3343595686635393,0.24031137880244008,watts_strogatz,36,0.4446951166423316
9911,366707,37.0,0.6595481779580431,200,9911,4,0.020193430044804533,0.3229285975114552,0.4091403633931894,watts_strogatz,74,0.0377942615595665
5513,126270,22.904044984581898,0.03186457459541096,101,5506,4,0.018467925987878293,0.20806600323891947,0.47869853572053905,barabasi_albert,23,0.4539843572000815
8782,35112,3.9981780915508995,0.00825151731338316,395,8603,5,0.04503827611973236,0.36433489912266886,0.797191075399116,barabasi_albert,4,0.426318714057095
5080,76200,15.0,0.639467112855725,78,5080,5,0.015354456565353024,0.45892817848366685,0.6531608903500395,watts_strogatz,31,0.04068031355234342
6735,181845,27.0,0.4574663122169612,331,6642,3,0.049203252167955444,0.19472599172295513,0.41606538324688097,watts_strogatz,55,0.14747051591184612
3073,9219,3.0,0.12361156217322741,100,3046,6,0.03266927588822515,0.48068083017186786,0.7402902155743503,watts_strogatz,7,0.42204878601103296
861,861,1.0,0.0,36,308,10,0.04243534455249532,0.4153573282536686,0.31734740138805134,watts_strogatz,2,0.09924970475896455
6357,19062,2.9985842378480414,0.007997290495461542,150,3204,19,0.02365732118649474,0.031846810028685314,0.4222049403706729,barabasi_albert,3,0.40691349080817985
5994,119880,20.0,0.4056563539530036,169,5960,4,0.028194920769885515,0.1747685541450455,0.5926886760413828,watts_strogatz,41,0.1825240375329687
4375,65625,15.0,0.3650099784376239,136,4374,4,0.031139405342176713,0.2738638097189954,0.5931573738838276,watts_strogatz,31,0.20734119164899834
6034,138253,22.912330129267485,0.028629998961745506,203,5867,3,0.03367298805569266,0.22689113181773238,0.22464322160810832,barabasi_albert,23,0.16884698543031046
2616,2615,0.9996177370030581,0.0,111,963,74,0.04271948830463612,0.02256299449419631,0.35831495017932447,barabasi_albert,1,0.24980622892061788
3840,49751,12.955989583333333,0.026993668285196934,47,3667,5,0.012430042601895926,0.12918444771336485,0.5975675690218358,barabasi_albert,13,0.4988187624653566
4185,54405,13.0,0.4279886035603206,46,4179,6,0.011135274262855393,0.16401466473397103,0.5603329260286684,watts_strogatz,27,0.15957205658636675
8452,126555,14.973379081874112,0.016089696160517225,317,8447,4,0.03761170328955489,0.27466790314635653,0.6754602743510494,barabasi_albert,15,0.10064164592270092
1769,1769,1.0,0.0,19,980,37,0.011064850241334674,0.36377242680415495,0.5339612132566283,watts_strogatz,2,0.4027433059897254
4801,86418,18.0,0.42283958439798874,79,4800,5,0.01649496619609752,0.1961443095736614,0.7486254298739896,watts_strogatz,37,0.1683352616139548
862,3432,3.9814385150812064,0.035702943166137466,32,847,5,0.03802756405261178,0.39288333423393357,0.5267577997725423,barabasi_albert,4,0.21962260424343155
895,2685,3.0,0.16736366054801816,36,578,11,0.04064897368720199,0.08706599033704134,0.5341103239034644,watts_strogatz,7,0.3523042826877536
334,334,1.0,0.0,15,144,37,0.04586463382594763,0.08828536209020593,0.4174444789921232,watts_strogatz,3,0.46310283006099506
1741,6964,4.0,0.6245890429692749,32,877,45,0.01873783057088097,0.028336110503290865,0.4826820851757084,watts_strogatz,9,0.008874817962029102
322,322,1.0,0.0,6,126,21,0.019700335411556615,0.34896715002572154,0.3567014918619824,watts_strogatz,3,0.2827832702784589
5164,102880,19.922540666150272,0.029926775412441695,212,5115,3,0.04124556217584165,0.31624707721500167,0.23918039584353018,barabasi_albert,20,0.09132503829602245
711,1418,1.9943741209563994,0.029532505191636825,16,339,8,0.02257259139316317,0.1740930502427966,0.2657980426838126,barabasi_albert,2,0.04922539196558934
1796,10776,6.0,0.5706909970133766,22,1654,8,0.012625265337458683,0.21238953480626258,0.7186073397316199,watts_strogatz,13,0.061816387025367514
8752,287727,32.87557129798903,0.02797282614958104,327,8746,4,0.03743393069168644,0.12100871111223212,0.4844028429226643,barabasi_albert,33,0.4399937475730132
9037,189777,21.0,0.2749609863579914,137,9034,4,0.015260385183476433,0.21622594516745017,0.35287096088515546,watts_strogatz,42,0.28144982034990784
7632,38160,5.0,0.36245820188430816,222,4662,9,0.029185562509629587,0.07561115513250605,0.4642148392659826,watts_strogatz,11,0.18533478917283036
4892,107624,22.0,0.22293928375181649,125,4892,4,0.0257095634174569,0.4680541820692199,0.7273855380902761,watts_strogatz,45,0.3304537862102239
9948,188651,18.96371129875352,0.01720699985220364,469,9946,4,0.047170429619125126,0.20439643427603935,0.6713288723556774,barabasi_albert,19,0.2725731174366059
5189,72450,13.962227789554827,0.0224022281835532,190,5157,4,0.03672587430590478,0.21196350599712221,0.7405606012015162,barabasi_albert,14,0.2741480073891548
7503,82412,10.983873117419698,0.015264046091725034,147,6573,8,0.019619962907906716,0.04635557842845599,0.7131426834636398,barabasi_albert,11,0.48547601259220363
5711,51399,9.0,0.2733479768560542,133,5673,5,0.02345015349949591,0.23908177110077203,0.5501437955816586,watts_strogatz,18,0.2769902312395451
8083,88792,10.98503031052827,0.014541288429426275,343,5854,6,0.042521165613813486,0.046063617091729986,0.36893604202543373,barabasi_albert,11,0.42708035400248145
7683,169026,22.0,0.20267960642036045,347,7683,4,0.04519931773914765,0.37566096282868683,0.752864645983035,watts_strogatz,45,0.3512392860600391
433,432,0.9976905311778291,0.0,9,249,9,0.02154633247046829,0.29508715981250405,0.4417024219671351,barabasi_albert,1,0.12366825096369044
311,311,1.0,0.0,9,179,75,0.03206335195742204,0.11796187104527601,0.5663357002965037,watts_strogatz,2,0.12989964911772978
2002,13965,6.975524475524476,0.0333658227565079,70,1475,5,0.035441491905873174,0.11266464391847615,0.317676512305605,barabasi_albert,7,0.41584001785608943
4570,36496,7.985995623632385,0.01734228217045616,95,3578,4,0.02094274644994662,0.20813165575319478,0.31567713005717396,barabasi_albert,8,0.22224865655426884
2420,4840,2.0,0.18199003017184828,72,1658,18,0.030109305110326917,0.11163085188865213,0.6264595492369082,watts_strogatz,5,0.3022222805431852
4623,73712,15.944624702574085,0.02787423331951625,227,4623,4,0.04913563599946323,0.375137261384191,0.6183813790644648,barabasi_albert,16,0.388408299134627
4642,51062,11.0,0.45709158619874846,191,4609,4,0.04127280232984786,0.29512179479201245,0.6693675241196917,watts_strogatz,22,0.13911875345460817
6865,157366,22.922942461762563,0.025992231353954322,129,6853,3,0.018806522742424527,0.46575995904529627,0.2167208362562987,barabasi_albert,23,0.03332672081099869
5447,119834,22.0,0.28156418596447735,127,5447,4,0.023403292191115286,0.24786516083631144,0.5490993682259547,watts_strogatz,45,0.2759182806535917
4173,75114,18.0,0.6025407673811944,117,4173,4,0.028201087990040646,0.4727825230478781,0.6707655004697339,watts_strogatz,36,0.06261127955142509
534,534,1.0,0.0,25,333,100,0.04718213869385006,0.07561023189036466,0.7515771005234442,watts_strogatz,2,0.10792433566154774
1040,4160,4.0,0.236939897709129,37,998,5,0.03629832172534533,0.42314162886317414,0.592362692760729,watts_strogatz,9,0.2926628745213255
4198,54574,13.0,0.11520412010963811,161,4150,3,0.038369275851332985,0.46006394794365035,0.29972686814326155,watts_strogatz,26,0.45938079745569765
8003,56021,7.0,0.48399130281418684,267,2449,20,0.03346978794628301,0.01187538713456009,0.2713687341598793,watts_strogatz,14,0.11175467385996873
3673,22038,6.0,0.5534069358055209,183,2294,3,0.04999252476156361,0.40995602233922723,0.23028667188743207,watts_strogatz,13,0.06499134151605751
2669,26590,9.962532783814163,0.029905562455915618,90,2112,4,0.03394650559201624,0.142184903497717,0.222309802161558,barabasi_albert,10,0.4467231968730085
9189,274770,29.90205680705191,0.025239047457704257,181,9189,4,0.019736858211095866,0.40964098106739677,0.5311760509173116,barabasi_albert,30,0.2517511972144088
4929,108438,22.0,0.5448532906722386,52,4467,4,0.01064768901699817,0.18901119295285312,0.46373471708647523,watts_strogatz,44,0.09465951061642558
6305,189150,30.0,0.38421981627813184,185,6256,4,0.029455410573043267,0.10132645548120436,0.37257820856827484,watts_strogatz,61,0.19732808991437
7259,130662,18.0,0.24214605863802144,229,7231,4,0.03166231599840188,0.17298868422170358,0.4053476807509706,watts_strogatz,36,0.3092127983141365
4087,65136,15.937362368485442,0.0295947524653517,137,4087,4,0.03356970290109444,0.4932060097532234,0.7013181767333181,barabasi_albert,16,0.19177321902979594
5184,56903,10.976658950617283,0.018668851288036647,111,4728,7,0.021475258679573922,0.06521693895517806,0.6470490602376453,barabasi_albert,11,0.15695196201159706
6629,125951,19.0,0.2679368382349719,224,6430,3,0.03381952294153746,0.2941902204942258,0.2119071729564731,watts_strogatz,38,0.28725461615029996
